tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,cloudcover,tempmax,feelslike,uvindex,precipprob,tempmin,sealevelpressure,winddir_sin,winddir_cos,pm25_std,pm25_max,n_obs,station_bundaran hi,station_jagakarsa,station_kebun jeruk,station_kelapa gading,station_lubang buaya,station_us embassy 1,station_us embassy 2
2023-11-14,63.0,Sedang,11,1,29.3,77.4,5.9,29.2,20.0,15.908,49.4,34.8,33.6,8,100,26.0,1010.1,0.9935718556765875,-0.11320321376790671,2.470883072485369,67.0,20,0,1,0,0,0,0,0
2023-11-15,64.61538461538461,Sedang,11,2,28.6,79.7,5.7,22.0,22.1,25.01,52.2,33.8,32.1,9,100,25.0,1010.6,-0.9997426093226983,-0.022687333572781906,0.9607689228305221,66.0,13,0,1,0,0,0,0,0
2023-11-16,77.26666666666667,Sedang,11,3,29.5,73.6,6.4,24.8,22.6,13.101,51.2,34.8,32.8,9,100,26.0,1010.8,-0.9668233886044594,-0.2554457579357906,2.153623745712154,80.0,15,0,1,0,0,0,0,0
2023-11-17,72.61111111111111,Sedang,11,4,29.2,76.2,5.9,24.5,19.6,0.382,47.9,34.0,33.2,8,100,25.0,1010.7,-0.5045276238150194,0.8633955506067715,1.3345582608616249,74.0,18,0,1,0,0,0,0,0
2023-11-18,72.66666666666667,Sedang,11,5,28.7,78.7,5.7,29.2,22.0,0.352,50.6,34.8,32.6,8,100,24.0,1009.7,-0.9809551553491918,0.19423435121997118,18.214409292709796,79.0,18,0,1,0,0,0,0,0
2023-11-19,68.16666666666667,Sedang,11,6,29.5,75.4,6.1,19.8,25.0,2.725,47.5,34.8,34.1,10,100,25.2,1009.4,-0.7771459614569708,0.6293203910498375,1.6179144164088282,72.0,18,0,1,0,0,0,0,0
2023-11-20,67.11111111111111,Sedang,11,0,29.4,75.0,6.1,19.8,23.3,1.299,53.5,34.0,33.1,9,100,25.6,1009.5,-0.9980267284282716,0.06279051952931372,1.5296631266542786,69.0,18,0,1,0,0,0,0,0
2023-11-21,72.4,Sedang,11,1,29.7,75.5,5.9,26.3,21.3,5.719,49.1,34.0,34.5,7,100,26.0,1008.5,0.8933713883278376,0.4493189986158965,2.521486612465368,77.0,20,0,1,0,0,0,0,0
2023-11-22,65.05263157894737,Sedang,11,2,29.5,76.4,6.8,25.9,21.3,16.23,50.8,34.7,33.8,9,100,25.2,1008.0,-0.9973144772244581,-0.07323819712763176,2.1466688460270102,68.0,19,0,1,0,0,0,0,0
2023-11-23,76.85,Sedang,11,3,28.4,80.5,5.6,25.9,19.5,0.0,48.7,32.0,32.4,8,0,25.5,1007.6,-0.30070579950427306,-0.9537169507482269,4.955326745825621,83.0,20,0,1,0,0,0,0,0
2023-11-24,100.76190476190476,Tidak Sehat,11,4,28.3,83.3,4.4,23.0,18.6,11.908,56.0,32.8,31.9,7,100,25.8,1007.8,-0.7858568931754019,0.6184083953575542,3.04802824633831,104.0,21,0,1,0,0,0,0,0
2023-11-25,76.78947368421052,Sedang,11,5,25.9,91.0,4.8,24.1,13.7,24.753,56.2,27.7,26.8,7,100,24.7,1009.0,0.294040325232304,0.9557930147983301,9.466777859490303,93.0,19,0,1,0,0,0,0,0
2023-11-26,62.904761904761905,Sedang,11,6,28.0,79.1,6.1,35.3,20.8,8.348,49.3,32.5,31.0,8,100,23.8,1008.5,0.6896195437356698,0.7241718614374675,3.4044788427123787,69.0,21,0,1,0,0,0,0,0
2023-11-27,74.89473684210526,Sedang,11,0,27.4,83.1,5.6,20.2,10.8,4.855,50.9,31.0,29.8,5,100,25.2,1008.8,0.10626407133623318,0.9943379441332046,2.208436773479406,78.0,19,0,1,0,0,0,0,0
2023-11-28,80.26315789473684,Sedang,11,1,28.6,76.6,5.7,24.5,16.4,7.384,53.5,33.0,31.8,7,100,25.0,1008.2,0.8007313709487335,0.5990235985155858,2.921987627610101,85.0,19,0,1,0,0,0,0,0
2023-11-29,83.63636363636364,Sedang,11,2,29.1,77.5,5.8,23.4,21.5,10.274,54.8,33.8,32.7,9,100,24.8,1008.0,0.7727335734973511,0.6347305132022676,2.0364641286273937,86.0,22,0,1,0,0,0,0,0
2023-11-30,66.16666666666667,Sedang,11,3,27.6,84.7,5.8,19.8,20.9,24.638,58.5,33.5,30.2,8,100,25.0,1008.8,-0.72055111168033,-0.6934018282758133,6.176691278630914,77.0,12,0,1,0,0,0,0,0
2023-12-01,65.35714285714286,Sedang,12,4,26.4,90.1,5.5,14.8,8.1,2.109,56.4,28.0,28.2,5,100,25.2,1008.9,-0.18223552549214703,-0.9832549075639546,2.2738358934473877,69.0,14,0,1,0,0,0,0,0
2023-12-02,76.47826086956522,Sedang,12,5,28.5,78.9,5.9,20.5,22.3,1.452,53.3,33.8,31.3,8,100,25.2,1008.2,0.8260982944957639,0.5635260489375714,2.0860917180523226,80.0,23,0,1,0,0,0,0,0
2023-12-03,64.0,Sedang,12,6,27.7,82.6,6.6,24.1,18.6,4.037,50.0,31.8,30.1,8,100,25.0,1009.0,-0.7880107536067221,-0.6156614753256581,6.507913734559684,76.0,18,0,1,0,0,0,0,0
2023-12-04,61.0,Sedang,12,0,26.2,90.3,4.9,21.2,8.9,12.367,65.1,28.8,27.7,5,100,24.3,1010.2,-0.07149744433268579,-0.997440782930944,5.8937969175450196,70.0,20,0,1,0,0,0,0,0
2023-12-05,81.42105263157895,Sedang,12,1,28.5,76.5,6.2,35.3,19.5,0.706,43.3,33.8,31.6,8,100,24.2,1009.3,0.825113498278295,0.564967003424938,1.3464269371473603,83.0,19,0,1,0,0,0,0,0
2023-12-06,81.9047619047619,Sedang,12,2,28.2,80.1,6.0,26.3,18.8,0.141,46.8,33.8,30.6,7,100,25.2,1009.8,-0.9999025240093042,0.013962180339145995,2.095346317551395,85.0,21,0,1,0,0,0,0,0
2023-12-07,76.25,Sedang,12,3,28.6,80.9,6.0,18.0,20.0,0.044,52.9,33.7,32.9,8,100,26.0,1009.5,-0.9952273999818312,-0.09758289975914979,4.037651740671475,81.0,20,0,1,0,0,0,0,0
2023-12-08,78.57894736842105,Sedang,12,4,28.2,82.9,6.1,24.8,17.6,3.779,49.1,33.7,31.8,7,100,26.0,1009.1,-0.8471219213821372,-0.5313985795180828,2.673237518517449,83.0,19,0,1,0,0,0,0,0
2023-12-09,76.19047619047619,Sedang,12,5,28.2,79.6,6.3,18.4,17.5,0.026,48.2,33.0,31.4,7,100,25.0,1009.0,-0.9916711623830905,-0.12879559657756204,2.63854216602744,81.0,21,0,1,0,0,0,0,0
2023-12-10,82.95,Sedang,12,6,28.3,80.1,6.0,20.5,18.0,0.0,54.2,31.0,31.6,7,0,25.8,1008.4,0.8517269341430476,0.5239859059700793,3.7342652345682814,90.0,20,0,1,0,0,0,0,0
2023-12-11,77.25,Sedang,12,0,29.1,77.0,6.5,23.4,22.9,0.0,44.0,33.8,33.3,9,0,25.0,1008.0,0.17880221511634964,0.9838850379335417,4.788967584596482,86.0,20,0,1,0,0,0,0,0
2023-12-12,76.47368421052632,Sedang,12,1,29.2,76.9,6.4,20.9,22.4,0.0,45.7,32.9,33.2,9,0,26.0,1008.1,-0.7815204724188184,0.6238795967093866,2.269812059097792,82.0,19,0,1,0,0,0,0,0
2023-12-13,81.05,Sedang,12,2,29.2,74.1,6.6,14.0,25.7,0.0,43.0,33.8,33.0,10,0,25.0,1008.6,-0.9715491199976461,0.23683814606561873,2.2354794611117836,83.0,20,0,1,0,0,0,0,0
2023-12-14,72.94736842105263,Sedang,12,3,29.8,72.5,7.0,18.0,25.4,0.0,40.6,34.8,33.4,10,0,26.0,1009.4,-0.9838850379335415,0.17880221511634978,2.758294243640968,78.0,19,0,1,0,0,0,0,0
2023-12-15,69.92857142857143,Sedang,12,4,29.9,67.4,7.8,18.4,24.2,0.0,39.7,34.8,32.9,9,0,25.8,1009.0,-0.9996101150403544,-0.027921638723569103,1.3847680013570578,72.0,14,0,1,0,0,0,0,0
2023-12-16,74.72222222222223,Sedang,12,5,29.7,67.1,7.7,18.0,23.9,0.0,32.0,34.8,32.5,9,0,24.0,1008.7,-0.9912155402515416,-0.13225639025712324,4.212105182133926,81.0,18,0,1,0,0,0,0,0
2023-12-17,74.6,Sedang,12,6,29.6,69.0,7.7,18.0,24.4,0.0,32.7,34.8,32.6,9,0,24.0,1009.0,-0.9996573249755573,0.026176948307873114,2.8910023757932417,81.0,20,0,1,0,0,0,0,0
2023-12-18,75.83333333333333,Sedang,12,0,29.9,69.6,6.8,19.8,24.5,0.018,40.9,34.7,33.3,9,100,25.0,1009.1,-0.9945218953682734,-0.10452846326765336,2.065116433122582,78.0,18,0,1,0,0,0,0,0
2023-12-19,75.36842105263158,Sedang,12,1,30.1,62.4,7.1,23.8,23.8,0.0,33.3,36.7,32.3,9,0,25.8,1009.4,-0.9366721892483976,-0.3502073812594676,1.7704527454796994,79.0,19,0,1,0,0,0,0,0
2023-12-20,69.27777777777777,Sedang,12,2,29.8,57.0,8.3,23.8,27.5,0.0,29.7,35.8,30.8,10,0,24.0,1008.8,-0.951594403879438,-0.30735661779980733,1.3636264606493242,72.0,18,0,1,0,0,0,0,0
2023-12-21,75.44444444444444,Sedang,12,3,29.0,61.9,7.9,29.9,25.4,0.0,28.5,34.8,30.4,10,0,23.9,1009.5,-0.9975640502598243,0.06975647374412522,2.8122049591070315,80.0,18,0,1,0,0,0,0,0
2023-12-22,87.15,Sedang,12,4,29.0,66.3,6.9,21.2,21.5,0.0,43.5,33.8,31.0,9,0,24.0,1010.3,-0.509041415750372,0.8607420270039433,5.659412281184422,95.0,20,0,1,0,0,0,0,0
2023-12-23,93.94736842105263,Sedang,12,5,30.1,65.7,6.7,21.2,20.7,0.0,43.2,34.7,33.4,9,0,26.0,1010.5,-0.6414496315691575,0.7671651518152999,3.851027052193369,102.0,19,0,1,0,0,0,0,0
2023-12-24,105.94736842105263,Tidak Sehat,12,6,30.2,69.2,5.9,29.9,21.6,1.678,51.3,34.0,34.9,8,100,27.7,1010.4,-0.8668967489356031,0.4984877397538297,2.6971936899617734,110.0,19,0,1,0,0,0,0,0
2023-12-25,81.10526315789474,Sedang,12,0,28.3,79.9,5.8,27.0,17.9,16.365,59.7,32.2,31.6,7,100,25.0,1011.1,-0.587785252292473,-0.8090169943749475,7.445317222121,96.0,19,0,1,0,0,0,0,0
2023-12-27,77.71428571428571,Sedang,12,2,28.0,83.2,5.4,25.6,17.1,12.262,57.2,33.5,30.7,7,100,25.2,1011.9,-0.9865721616069695,-0.163325962241622,1.8985245861972908,81.0,14,0,1,0,0,0,0,0
2023-12-28,72.44444444444444,Sedang,12,3,28.8,80.7,5.5,20.9,23.1,0.706,49.2,33.8,32.8,9,100,25.2,1010.5,-0.034899496702500823,0.9993908270190958,1.5424282697487957,75.0,18,0,1,0,0,0,0,0
2023-12-29,80.36842105263158,Sedang,12,4,28.5,82.8,5.1,26.3,20.0,2.604,52.0,33.5,31.8,9,100,26.2,1009.4,-0.7193398003386517,0.6946583704589966,2.773095468881695,84.0,19,0,1,0,0,0,0,0
2023-12-30,78.05,Sedang,12,5,27.9,86.0,5.5,25.2,20.2,9.11,48.8,32.5,31.5,8,100,25.8,1009.3,-0.960293685676943,-0.2789911060392296,4.570788254027747,84.0,20,0,1,0,0,0,0,0
2023-12-31,76.06666666666666,Sedang,12,6,28.0,83.1,5.6,26.6,16.9,3.083,46.9,33.8,31.1,6,100,25.2,1009.6,-0.99888987496197,-0.047106450709642575,2.6040261866871366,79.0,15,0,1,0,0,0,0,0
2024-01-01,91.75,Sedang,1,0,28.5,81.5,5.3,22.7,17.7,3.778,55.0,32.8,32.4,7,100,25.2,1009.3,-0.9914448613738104,-0.13052619222005163,5.183306537980057,100.0,16,0,1,0,0,0,0,0
2024-01-02,72.66666666666667,Sedang,1,1,28.9,82.5,6.8,19.4,15.1,1.589,49.3,32.2,33.7,6,100,25.2,1008.4,-0.3420201433256686,0.9396926207859084,7.21341343147149,94.0,21,0,1,0,0,0,0,0
2024-01-03,63.88235294117647,Sedang,1,2,27.4,88.1,5.1,22.0,9.5,7.962,68.4,29.8,30.7,5,100,25.4,1008.9,-0.9751493543055632,-0.22154849761946777,4.428351173704162,71.0,17,0,1,0,0,0,0,0
2024-01-07,72.35,Sedang,1,6,26.7,89.2,5.0,25.9,18.1,3.287,53.5,32.7,28.3,8,100,24.9,1009.9,-0.8508111094240515,-0.5254716510722673,3.232645975048905,77.0,20,0,1,0,0,0,0,0
2024-01-08,71.85714285714286,Sedang,1,0,27.5,82.0,6.1,25.6,15.8,4.237,51.6,31.7,30.2,8,100,24.9,1010.2,-0.9598052919751869,0.28066670892078766,2.220038609702861,76.0,21,0,1,0,0,0,0,0
2024-01-09,69.33333333333333,Sedang,1,1,28.0,79.7,6.3,19.8,19.5,0.202,47.4,33.3,30.6,8,100,25.0,1008.8,-0.8443279255020147,-0.5358267949789971,2.6346112560657278,73.0,18,0,1,0,0,0,0,0
2024-01-10,66.0,Sedang,1,2,28.0,82.8,6.2,37.1,19.3,15.411,50.1,33.7,31.5,7,100,25.2,1008.4,-0.8821268660176679,-0.4710118812194099,3.2659863237109037,74.0,19,0,1,0,0,0,0,0
2024-01-11,77.55555555555556,Sedang,1,3,27.3,87.6,6.2,23.0,15.7,21.409,58.4,32.8,29.2,7,100,25.2,1008.9,-0.999925369660452,0.012217000835247113,3.5183923839333584,81.0,18,0,1,0,0,0,0,0
2024-01-12,53.57142857142857,Sedang,1,4,27.2,84.7,6.7,38.9,12.2,2.001,52.0,32.7,29.8,7,100,24.9,1008.4,-0.971134279909636,-0.23853345757858116,4.894491184591504,61.0,14,0,1,0,0,0,0,0
2024-01-16,60.5,Sedang,1,1,29.2,73.6,7.7,38.9,22.0,0.009,42.5,34.5,32.7,9,100,25.9,1008.0,-0.9838850379335415,-0.17880221511635014,1.5075567228888183,63.0,12,0,1,0,0,0,0,0
2024-01-17,65.22222222222223,Sedang,1,2,27.0,89.1,6.2,32.0,14.6,4.923,48.1,30.7,29.5,7,100,24.3,1008.2,-0.9927573419294455,-0.12013683883464689,2.8191687459782653,71.0,18,0,1,0,0,0,0,0
2024-01-20,42.111111111111114,Baik,1,5,28.7,72.0,7.8,48.2,18.4,2.973,33.9,34.5,30.8,9,100,24.0,1009.2,-0.946085358827545,-0.32391741819815034,7.850731617378378,54.0,18,0,1,0,0,0,0,0
2024-01-21,63.526315789473685,Sedang,1,6,27.6,82.4,6.6,50.0,21.5,7.282,46.7,32.0,30.2,9,100,25.0,1010.0,-0.9578224948453149,-0.28736051984971184,2.0647416048350578,65.0,19,0,1,0,0,0,0,0
2024-01-22,37.578947368421055,Baik,1,0,29.0,72.8,7.5,40.7,17.2,0.883,46.8,34.0,31.8,8,100,25.0,1010.2,-0.9681476403781076,-0.25038000405444183,5.145826674475413,50.0,19,0,1,0,0,0,0,0
2024-01-23,51.84615384615385,Sedang,1,1,28.8,75.5,7.6,44.6,18.9,3.443,42.2,33.7,32.4,7,100,26.0,1010.8,-0.8544588301328074,-0.5195191118795093,0.3755338080994046,52.0,13,0,1,0,0,0,0,0
2024-01-24,64.6,Sedang,1,2,28.8,73.3,8.2,40.7,20.7,0.088,43.4,32.8,32.1,8,100,25.0,1010.8,-0.9466492601156961,-0.3222656952305121,1.404075700034928,66.0,15,0,1,0,0,0,0,0
2024-01-25,55.35,Sedang,1,3,29.3,74.2,7.6,27.4,23.2,0.0,40.6,34.7,32.9,9,0,25.7,1011.8,-0.9986295347545738,-0.052335956242944306,1.4608937423083792,58.0,20,0,1,0,0,0,0,0
2024-01-26,60.0,Sedang,1,4,28.7,79.1,7.0,37.1,19.9,5.12,46.6,32.0,32.8,8,100,25.9,1012.7,-0.801775644243754,0.597625146975521,2.027587510099401,63.0,19,0,1,0,0,0,0,0
2024-01-27,57.142857142857146,Sedang,1,5,25.9,92.1,5.6,30.6,15.4,27.385,75.6,27.8,26.8,8,100,24.2,1012.6,-0.9723699203976767,-0.23344536385590514,5.641681613541426,67.0,21,0,1,0,0,0,0,0
2024-01-28,58.88235294117647,Sedang,1,6,26.6,89.5,5.3,37.1,17.2,27.599,60.5,30.2,28.9,8,100,24.3,1012.5,-0.9177546256839815,0.39714789063477995,3.5334535680615717,65.0,17,0,1,0,0,0,0,0
2024-01-30,76.57142857142857,Sedang,1,1,27.0,87.8,5.4,24.1,10.8,31.819,61.5,29.8,29.7,6,100,24.6,1012.1,-0.4493189986158971,0.8933713883278372,18.307297530141984,89.0,21,0,1,0,0,0,0,0
2024-01-31,54.05882352941177,Sedang,1,2,27.1,86.3,5.1,29.2,13.3,55.235,62.9,30.2,29.5,5,100,24.7,1012.8,-0.9933727656003964,0.11493715049286636,2.9041046002876283,60.0,17,0,1,0,0,0,0,0
2024-02-01,68.11764705882354,Sedang,2,3,27.2,86.0,5.5,31.0,17.4,7.145,56.8,32.0,29.4,9,100,24.2,1012.4,-0.9999984769132877,-0.0017453283658983838,3.218741076515328,72.0,17,0,1,0,0,0,0,0
2024-02-02,54.473684210526315,Sedang,2,4,27.8,84.4,6.0,28.8,18.8,24.64,54.1,34.0,30.5,9,100,24.2,1011.3,-0.9945218953682734,0.10452846326765299,2.5247314720278613,58.0,19,0,1,0,0,0,0,0
2024-02-03,45.15,Baik,2,5,27.2,85.3,6.6,25.9,10.1,2.795,52.0,30.0,29.9,4,100,24.3,1011.7,-0.9947028171171742,-0.1027925367872468,2.2774639635487453,50.0,20,0,1,0,0,0,0,0
2024-02-04,50.0,Baik,2,6,27.4,83.0,7.3,61.2,13.1,9.893,49.4,30.8,30.1,6,100,25.0,1012.3,-0.9650164944723115,-0.2621891786408644,1.8027756377319966,53.0,17,0,1,0,0,0,0,0
2024-02-05,71.80952380952381,Sedang,2,0,27.2,87.1,5.6,29.5,15.0,5.682,53.2,31.8,29.1,6,100,24.7,1012.5,-0.9205048534524405,0.3907311284892735,5.173190965149532,79.0,21,0,1,0,0,0,0,0
2024-02-06,74.52631578947368,Sedang,2,1,26.2,89.9,5.4,42.5,14.0,9.235,55.2,30.0,27.6,6,100,24.0,1012.3,-0.938493022759556,-0.3452981989985342,4.073879137636532,80.0,19,0,1,0,0,0,0,0
2024-02-07,52.473684210526315,Sedang,2,2,27.4,81.6,6.5,30.6,20.1,0.0,53.7,32.8,29.9,9,0,24.0,1011.3,-0.9432226579476009,-0.3321611318837037,3.3227903443513576,59.0,19,0,1,0,0,0,0,0
2024-02-08,75.3,Sedang,2,3,28.4,78.8,6.4,22.3,24.5,0.0,39.7,32.8,31.5,9,0,24.2,1010.4,-0.9366721892483977,0.3502073812594672,2.0026298499197184,78.0,20,0,1,0,0,0,0,0
2024-02-09,64.94444444444444,Sedang,2,4,28.4,81.2,6.4,22.7,22.2,4.59,46.9,32.0,32.2,9,100,25.8,1010.7,-0.3206129905856758,0.947210277746029,3.701704253325078,70.0,18,0,1,0,0,0,0,0
2024-02-10,63.421052631578945,Sedang,2,5,27.8,85.7,5.2,25.9,20.2,14.197,61.1,31.8,31.0,9,100,25.7,1012.4,-0.9982398279237653,-0.05930637357596167,4.045790534942662,69.0,19,0,1,0,0,0,0,0
2024-02-11,68.25,Sedang,2,6,28.1,81.4,5.8,31.3,21.5,0.036,48.4,32.0,31.5,8,100,25.0,1012.5,-0.776046407066546,0.6306758074312863,1.5174424466672123,71.0,20,0,1,0,0,0,0,0
2024-02-12,66.0625,Sedang,2,0,28.5,81.6,6.0,37.1,21.4,4.6,50.1,32.0,32.8,8,100,25.2,1012.1,-0.8853936257544163,0.4648420457246188,1.4818344486930177,68.0,16,0,1,0,0,0,0,0
2024-02-13,71.4,Sedang,2,1,28.5,81.6,6.4,29.2,20.7,11.977,49.8,31.8,32.4,9,100,25.0,1011.3,-0.6934018282758128,0.7205511116803307,1.9029063643750166,74.0,20,0,1,0,0,0,0,0
2024-02-14,55.611111111111114,Sedang,2,2,27.5,88.7,5.7,23.8,13.1,110.388,62.7,30.8,31.2,5,100,24.8,1010.7,-0.6768759696826608,0.7360970871197342,3.2744804507314136,61.0,18,0,1,0,0,0,0,0
2024-02-15,62.375,Sedang,2,3,28.3,85.9,5.7,28.1,20.2,3.967,52.3,31.1,33.3,8,100,26.1,1010.7,-0.013962180339146424,0.9999025240093042,8.875997596514623,76.0,16,0,1,0,0,0,0,0
2024-02-16,86.0952380952381,Sedang,2,4,27.7,87.6,5.2,28.8,12.9,6.41,56.3,29.8,31.8,6,100,25.3,1010.5,-0.7337298645028767,0.6794413042615162,2.662794808181088,90.0,21,0,1,0,0,0,0,0
2024-02-17,71.82352941176471,Sedang,2,5,27.8,86.3,5.4,28.1,18.4,16.412,59.6,31.0,31.0,7,100,25.6,1010.4,-0.9499720515246527,0.31233491851223216,4.599392543011073,80.0,17,0,1,0,0,0,0,0
2024-02-18,62.21052631578947,Sedang,2,6,28.0,83.1,6.0,24.5,16.4,3.389,60.6,31.8,31.5,7,100,25.8,1010.7,-0.6320293026648511,0.7749444887041794,2.3232866415303652,66.0,19,0,1,0,0,0,0,0
2024-02-19,68.5,Sedang,2,0,28.7,80.8,6.0,19.8,20.0,6.051,50.4,31.8,33.3,8,100,26.0,1010.9,-0.21814324139654243,0.9759167619387474,3.8843577711273842,78.0,18,0,1,0,0,0,0,0
2024-03-05,56.785714285714285,Sedang,3,1,29.0,76.7,7.3,44.6,18.2,0.353,45.4,34.8,33.0,8,100,26.0,1008.4,-0.910683660806177,-0.41310442982454204,0.6992932067530655,58.0,14,0,1,0,0,0,0,0
2024-03-07,52.357142857142854,Sedang,3,3,28.9,78.6,7.2,46.4,16.3,1.317,44.3,33.5,33.0,8,100,25.8,1007.3,-0.9622179935292854,-0.27228024704057424,0.49724515809884584,53.0,14,0,1,0,0,0,0,0
2024-03-08,29.0,Baik,3,4,28.1,82.3,6.8,44.6,14.3,4.238,53.7,32.0,31.7,6,100,25.7,1007.8,-0.8957117602394125,-0.44463517918492823,6.847546194724717,42.0,19,0,1,0,0,0,0,0
2024-03-09,28.0,Baik,3,5,25.6,91.9,5.4,31.7,5.1,35.23,70.9,26.8,25.8,3,100,24.0,1009.5,-0.9816271834476639,-0.19080899537654547,7.654295218641468,50.0,18,0,1,0,0,0,0,0
2024-03-10,68.375,Sedang,3,6,26.8,91.0,4.8,34.2,13.4,1.178,60.1,29.8,29.7,7,100,24.6,1009.8,-0.9829353491495542,-0.18395135061272036,4.544227107000708,74.0,16,0,1,0,0,0,0,0
2024-03-11,64.61904761904762,Sedang,3,0,27.2,88.3,5.1,43.6,12.8,15.65,60.5,29.1,30.1,6,100,25.2,1010.3,-0.7996846584870907,0.6004202253258838,3.470968027455603,70.0,21,0,1,0,0,0,0,0
2024-03-12,55.476190476190474,Sedang,3,1,28.1,79.8,6.0,47.9,17.6,0.977,51.5,30.8,31.1,8,100,25.3,1010.2,-0.9991228300988584,-0.04187565372919987,4.556523319583124,67.0,21,0,1,0,0,0,0,0
2024-03-13,66.80952380952381,Sedang,3,2,27.6,84.7,5.2,41.8,13.7,19.8,61.8,30.0,30.4,5,100,25.0,1009.9,-0.8625136692072576,0.5060337641211635,3.3707424644883224,70.0,21,0,1,0,0,0,0,0
2024-03-14,64.05555555555556,Sedang,3,3,27.0,88.2,5.4,37.8,13.4,14.73,61.4,29.0,29.3,6,100,25.7,1009.9,-0.9707164815781908,0.24022804247726354,0.8726040960806538,65.0,18,0,1,0,0,0,0,0
2024-03-15,43.9,Baik,3,4,26.4,86.9,5.9,51.8,12.0,25.849,59.6,29.2,27.8,6,100,24.0,1010.6,-0.9677091704819714,-0.2520693582431131,7.304648844184237,56.0,20,0,1,0,0,0,0,0
2024-03-16,22.85,Baik,3,5,25.7,89.4,5.5,47.5,16.9,28.189,68.5,29.5,26.5,8,100,24.7,1011.1,-0.9668233886044594,-0.2554457579357906,4.0817307990348235,28.0,20,0,1,0,0,0,0,0
2024-03-17,22.65,Baik,3,6,26.5,86.9,6.0,44.3,18.8,21.009,58.2,29.0,28.5,8,100,24.2,1010.0,-0.9211854055657211,-0.3891239501402064,2.47673384244569,27.0,20,0,1,0,0,0,0,0
2024-03-18,36.26315789473684,Baik,3,0,28.1,78.6,6.9,40.7,20.7,0.578,45.9,31.7,31.2,8,100,24.0,1009.4,-0.9945218953682734,-0.10452846326765336,7.109009192278941,46.0,19,0,1,0,0,0,0,0
2024-03-19,62.05555555555556,Sedang,3,1,29.0,70.9,7.6,38.9,22.8,0.0,36.5,34.0,31.6,9,0,25.0,1009.5,-0.9719610005785462,-0.2351421131025905,2.6228009774514467,65.0,18,0,1,0,0,0,0,0
2024-03-20,62.095238095238095,Sedang,3,2,29.2,66.2,9.0,38.9,25.9,0.0,32.3,34.8,31.4,10,0,24.2,1009.3,-0.9329535348254889,-0.3599968081200515,1.5461164867099093,65.0,21,0,1,0,0,0,0,0
2024-03-21,65.8125,Sedang,3,3,28.1,76.0,7.5,31.3,22.6,0.018,41.8,32.0,31.4,9,100,24.0,1009.4,-0.7592713073348807,0.650774217265851,3.3905505944216947,70.0,16,0,1,0,0,0,0,0
2024-03-22,57.21052631578947,Sedang,3,4,26.6,87.9,5.3,20.5,19.4,65.819,61.5,29.0,28.6,7,100,24.8,1009.0,-0.8433914458128857,0.5372996083468239,4.882837828881675,65.0,19,0,1,0,0,0,0,0
2024-03-25,63.55,Sedang,3,0,28.4,79.7,6.2,24.8,22.5,1.194,49.5,33.0,31.8,9,100,25.2,1010.1,-0.06975647374412476,0.9975640502598243,3.5463101654358495,69.0,20,0,1,0,0,0,0,0
2024-03-26,69.21052631578948,Sedang,3,1,28.8,77.4,5.3,21.2,22.5,1.011,45.6,33.2,32.2,9,100,25.2,1010.9,0.9892723329629883,0.14608302856241187,4.223991626785965,78.0,19,0,1,0,0,0,0,0
2024-03-27,82.0,Sedang,3,2,27.8,82.7,5.2,27.7,17.8,0.945,56.5,29.8,31.5,8,100,25.7,1012.3,0.23174790349415733,0.9727758782093966,3.1269438398822857,86.0,19,0,1,0,0,0,0,0
2024-03-28,90.85,Sedang,3,3,28.3,80.0,4.9,20.9,19.1,2.1,45.2,33.6,30.9,8,100,25.0,1011.4,-0.9989705697907146,0.04536298812925432,2.978431236671241,96.0,20,0,1,0,0,0,0,0
2024-03-29,78.25,Sedang,3,4,28.5,77.6,5.2,22.3,23.0,2.1,35.5,33.8,31.9,9,100,25.1,1010.7,0.8878153851364013,-0.4601997847838516,2.531381981614413,81.0,20,0,1,0,0,0,0,0
2024-03-30,69.23529411764706,Sedang,3,5,28.4,80.5,4.9,25.9,22.7,8.5,39.8,33.0,31.7,9,100,25.6,1011.2,-0.9960410654107695,-0.08889429686644237,2.194578882288864,73.0,17,0,1,0,0,0,0,0
2024-03-31,69.05263157894737,Sedang,3,6,28.5,82.6,4.6,25.9,21.1,6.7,52.0,33.0,32.7,8,100,26.0,1011.1,-0.9396926207859085,0.34202014332566816,1.0787690624311033,72.0,19,0,1,0,0,0,0,0
2024-04-01,56.1578947368421,Sedang,4,0,28.2,81.4,4.4,23.8,19.2,4.5,41.8,33.6,31.9,8,100,26.0,1009.8,0.6717205893229903,-0.7408045962867501,39.748183966754645,90.0,19,0,1,0,0,0,0,0
2024-04-02,80.3,Sedang,4,1,28.6,79.9,4.6,23.0,19.3,2.604,45.6,31.9,32.3,8,100,25.2,1009.0,0.3648767843376196,0.9310558158625283,2.3418391333129125,84.0,20,0,1,0,0,0,0,0
2024-04-03,79.95238095238095,Sedang,4,2,28.1,84.9,4.6,19.8,16.6,11.279,57.2,33.8,31.5,8,100,24.3,1008.8,-0.9900236577165575,-0.14090123193758292,6.583890874522387,88.0,21,0,1,0,0,0,0,0
