name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"JAKARTA OBSERVATORY, ID",7/10/2023,90.9,79.3,84.6,101.8,79.3,92,74.9,73.8,0.001,100,4.17,rain,0,0,18.3,16.6,77.3,1009.9,53.3,4.1,159.3,13.8,6,30,2023-07-10T06:04:36,2023-07-10T17:51:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/11/2023,90.9,75.7,84.2,100.4,75.7,90.2,74.3,73.7,0,0,0,rain,0,0,12.5,11.8,34.1,1010.6,44.1,3.7,244.2,21,9,10,2023-07-11T06:04:41,2023-07-11T17:51:45,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/12/2023,90.9,77,84.1,102,77,91.1,75,75.3,0.003,100,8.33,rain,0,0,11.4,9.5,309.7,1010.6,54.5,3.2,218.4,18.9,7,10,2023-07-12T06:04:45,2023-07-12T17:51:57,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/13/2023,90.9,77,83.8,97.5,77,89.1,74.1,74.1,0,0,0,rain,0,0,11.9,10.7,300.8,1010.9,55.4,3.7,205.2,17.7,7,10,2023-07-13T06:04:49,2023-07-13T17:52:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/14/2023,91.4,77,83.7,99.9,77,89.3,73.9,73.7,0,0,0,rain,0,0,12.5,9.7,240.6,1010.8,53.4,3.6,225.2,19.5,8,30,2023-07-14T06:04:51,2023-07-14T17:52:20,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/15/2023,89.6,78.8,84.3,99.6,78.8,90.9,74.1,72.2,0,0,0,rain,0,0,11.6,11.3,334.2,1010.5,54.4,3.9,208.5,18,8,10,2023-07-15T06:04:54,2023-07-15T17:52:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/16/2023,90.9,77,84.3,102,77,90.9,74.6,73.9,0,0,0,rain,0,0,12.8,8.1,292.8,1010,51.7,3.7,203,17.4,7,10,2023-07-16T06:04:55,2023-07-16T17:52:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/17/2023,92.1,75.7,84.4,101.7,75.7,89.4,72.4,68.7,0,0,0,rain,0,0,13.4,14.3,80.4,1009.2,39.8,3.8,244,21,8,10,2023-07-17T06:04:56,2023-07-17T17:52:52,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/18/2023,91.4,74.5,83.5,97.3,74.5,87.1,71.3,68.4,0,0,0,,0,0,16.1,17.2,81.7,1010,38,4,253,21.9,9,10,2023-07-18T06:04:56,2023-07-18T17:53:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/19/2023,92.7,75.2,83.7,97.1,75.2,86,69.1,64,0,0,0,,0,0,11.4,16.9,76.7,1009.5,36.1,3.8,247,21.5,9,10,2023-07-19T06:04:56,2023-07-19T17:53:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/20/2023,91.6,74.5,82.8,93.2,74.5,84.4,67.2,61.3,0,0,0,,0,0,12.3,11.4,320.7,1009.4,43,4,214.9,18.5,8,10,2023-07-20T06:04:55,2023-07-20T17:53:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/21/2023,92.1,76.5,83.3,96.6,76.5,87.3,71.6,69.4,0,0,0,,0,0,16.6,12.8,5,1011.1,43.7,3.8,212.6,18.4,8,10,2023-07-21T06:04:53,2023-07-21T17:53:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/22/2023,90.7,78.8,83.9,99.7,78.8,88.8,72.8,70.5,0,0,0,,0,0,15.7,13.9,33.9,1011.7,42.3,3.7,204.6,17.5,7,10,2023-07-22T06:04:50,2023-07-22T17:53:37,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/23/2023,91.5,76.3,83.9,99.7,76.3,89.1,73.2,71.5,0,0,0,rain,0,0,16.3,12.1,60.3,1011.3,44.1,3.7,216.8,18.6,7,10,2023-07-23T06:04:47,2023-07-23T17:53:45,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/24/2023,87.9,75.2,81.8,99.8,75.2,87.9,75.9,82.9,0.005,100,8.33,rain,0,0,15.9,10.2,326.9,1011.2,53.9,3.2,204.9,17.7,8,30,2023-07-24T06:04:42,2023-07-24T17:53:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/25/2023,88.5,75.2,82.1,97.8,75.2,87.4,75.2,80.4,0,0,0,rain,0,0,12.3,6.9,314.7,1011.3,53.4,2.9,196.3,16.9,7,30,2023-07-25T06:04:38,2023-07-25T17:54:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/26/2023,87.8,77,82.2,95.2,77,87.2,73.8,76.5,0,0,0,rain,0,0,13.6,7.9,15.5,1012,54.3,3.4,207.1,17.9,7,10,2023-07-26T06:04:32,2023-07-26T17:54:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/27/2023,90.3,77,83.2,101.2,77,88.3,73.7,74.1,0,0,0,rain,0,0,12.1,8.8,16.2,1011.8,51.7,3.2,220.4,19,7,10,2023-07-27T06:04:26,2023-07-27T17:54:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/28/2023,91.4,77.5,83.8,96.4,77.5,87.6,71.3,67.5,0,0,0,rain,0,0,12.8,14.5,72.5,1011.2,39.4,3.8,185.3,16.1,7,10,2023-07-28T06:04:19,2023-07-28T17:54:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/29/2023,90.2,73.9,82.7,96.4,73.9,86.4,71.4,70.1,0,0,0,,0,0,16.1,16.9,72.9,1011.2,42.7,4,242.5,20.9,8,10,2023-07-29T06:04:11,2023-07-29T17:54:23,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",7/30/2023,91.4,74.5,83.1,96.9,74.5,86.2,71.5,70,0,0,0,,0,0,13.9,16.4,97.1,1011.1,46.8,4,238.6,20.7,8,10,2023-07-30T06:04:02,2023-07-30T17:54:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",7/31/2023,89.9,73.9,82.5,96.7,73.9,85.4,69.6,66.1,0,0,0,,0,0,27.7,17.6,72.1,1010.8,38.6,3.8,254.4,21.9,9,10,2023-07-31T06:03:53,2023-07-31T17:54:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/1/2023,91.4,73.9,83.7,98.7,73.9,88.1,72.2,70,0,0,0,,0,0,20.8,25.7,81.9,1011.1,33.6,4.4,251.3,21.6,9,10,2023-08-01T06:03:43,2023-08-01T17:54:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/2/2023,90.3,79.3,84.1,100.4,79.3,91.8,75.2,75.2,0.006,100,4.17,rain,0,0,15.4,8.1,107.2,1012.1,59.5,3.9,221.2,19.1,8,30,2023-08-02T06:03:32,2023-08-02T17:54:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/3/2023,92.1,77.5,85,103.2,77.5,93.1,75.6,74.6,0.001,100,4.17,rain,0,0,15.4,12.8,95.1,1012.6,42.7,3.6,233.1,20.2,8,30,2023-08-03T06:03:21,2023-08-03T17:54:41,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/4/2023,93.4,77,84.6,103.8,77,91.5,75,74.6,0,0,0,,0,0,15,16.9,75.5,1013.6,44,3.7,241.8,20.8,8,30,2023-08-04T06:03:09,2023-08-04T17:54:44,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/5/2023,92.1,76.5,84.4,101.2,76.5,89.5,72.8,69.7,0,0,0,,0,0,17,14.5,70.3,1013.6,43.5,3.6,241.8,21.1,9,10,2023-08-05T06:02:56,2023-08-05T17:54:45,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/6/2023,92.7,75.2,83.8,100.8,75.2,89.1,73.7,73.1,0,0,0,,0,0,13.4,13.6,57.2,1012.5,43.8,3.6,248.9,21.7,9,10,2023-08-06T06:02:42,2023-08-06T17:54:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/7/2023,92.7,74.7,83.4,101.3,74.7,88.9,74.1,75.1,0.008,100,4.17,rain,0,0,15.4,10.3,11.8,1011.3,40,3.4,244.4,21.2,8,10,2023-08-07T06:02:28,2023-08-07T17:54:47,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/8/2023,92.7,77,84.3,103.4,77,91.1,75,75.2,0,0,0,rain,0,0,16.1,15.8,63.4,1011.6,40.4,3.7,250.5,21.7,9,10,2023-08-08T06:02:13,2023-08-08T17:54:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/9/2023,91.5,75.7,84.1,99,75.7,90.5,74.5,74.4,0,0,0,,0,0,18.6,14.9,59.4,1012.5,43.9,3.8,248,21.3,8,10,2023-08-09T06:01:58,2023-08-09T17:54:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/10/2023,92.1,77,83.8,98.6,77,88.5,73.5,72.8,0,0,0,,0,0,14.8,15.9,56.8,1012.5,45.5,3.7,258.9,22.4,9,10,2023-08-10T06:01:41,2023-08-10T17:54:47,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/11/2023,90.8,77,83.4,98.2,77,89,74.2,75.4,0,0,0,,0,0,16.1,12.4,32.2,1012,45.1,3.3,262.1,22.6,9,10,2023-08-11T06:01:24,2023-08-11T17:54:45,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/12/2023,90.9,75.7,83.2,92.9,75.7,86.1,70.9,69.1,0,0,0,,0,0,21,12.5,68.5,1011.3,33.2,3.9,245.1,21.2,9,10,2023-08-12T06:01:07,2023-08-12T17:54:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/13/2023,90.9,73.9,82.2,97.1,73.9,85.6,72,73.3,0,0,0,,0,0,20.1,13.6,72,1011.2,36.3,3.7,236.7,20.4,8,10,2023-08-13T06:00:48,2023-08-13T17:54:42,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/14/2023,92.1,73.9,83.1,98.1,73.9,86.6,71.8,70.8,0,0,0,,0,0,16.8,13.1,79.2,1011.5,43.6,3.9,256.2,22.3,9,10,2023-08-14T06:00:29,2023-08-14T17:54:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/15/2023,90.9,75.2,83.2,96.4,75.2,87.4,72.5,71.9,0,0,0,,0,0,15.9,10.7,68.1,1012.1,47.5,3.7,238.5,20.7,8,10,2023-08-15T06:00:10,2023-08-15T17:54:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/16/2023,91.6,75.7,83.8,101,75.7,88.5,72.2,69.5,0,0,0,rain,0,0,17.4,13.1,12.8,1012.2,41.7,3.6,244.4,21.2,9,10,2023-08-16T05:59:49,2023-08-16T17:54:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/17/2023,92.1,73.9,83.3,95.9,73.9,86.8,70.8,67.6,0,0,0,,0,0,21.9,15.8,31.9,1011.2,38.8,3.9,232,19.9,8,10,2023-08-17T05:59:29,2023-08-17T17:54:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/18/2023,89.6,75.2,83.3,96.6,75.2,87.4,71.6,68.8,0,0,0,,0,0,18.6,10.6,277.8,1010.8,49.1,3.9,229.2,20,8,10,2023-08-18T05:59:07,2023-08-18T17:54:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/19/2023,91.4,75.7,83.8,98.8,75.7,88.4,73.2,72.3,0,0,0,rain,0,0,18.6,13.5,61.2,1010.6,44.3,3.7,239.3,20.7,8,10,2023-08-19T05:58:45,2023-08-19T17:54:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/20/2023,93.4,78.3,85,102.3,78.3,90.9,73.3,69.6,0,0,0,,0,0,20.8,12.5,71.3,1010.7,43.7,4.1,248.5,21.3,8,10,2023-08-20T05:58:23,2023-08-20T17:54:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/21/2023,91.5,76.3,84.2,99.7,76.3,89.4,72.5,69.6,0,0,0,rain,0,0,14.5,15.3,67.6,1010.7,49.4,3.9,238.2,20.6,9,10,2023-08-21T05:58:00,2023-08-21T17:54:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/22/2023,90.3,74.5,83.5,96.5,74.5,87.2,71.9,70.1,0,0,0,rain,0,0,18.3,14.7,77.7,1010.4,43.6,3.8,263.2,23,9,10,2023-08-22T05:57:36,2023-08-22T17:54:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/23/2023,90.9,75.2,84,99.2,75.2,88.5,72.3,69.4,0,0,0,rain,0,0,15.2,16.9,60.6,1010.5,41.7,3.8,249.9,21.6,8,10,2023-08-23T05:57:12,2023-08-23T17:53:56,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/24/2023,92.7,76.3,84.4,100.3,76.3,89.6,73.3,71.1,0,0,0,,0,0,17.7,18.6,77.2,1010.2,36.1,3.9,266.7,23.1,9,10,2023-08-24T05:56:47,2023-08-24T17:53:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/25/2023,92.7,75.7,84.2,99.9,75.7,90.4,74,72.7,0,0,0,,0,0,16.3,13.9,39.7,1010.6,43.6,3.7,252,21.8,8,10,2023-08-25T05:56:22,2023-08-25T17:53:42,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/26/2023,90.9,80.6,84.7,99.3,86.7,92.4,75,73.8,0,0,0,rain,0,0,14.1,10.2,13.6,1010.4,55.9,3.7,236.3,20.4,8,10,2023-08-26T05:55:57,2023-08-26T17:53:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/27/2023,89.6,77,83.1,98.8,77,88.9,75,77.8,0.088,100,4.17,rain,0,0,19.7,13.9,350,1010.4,56,3.4,229,19.9,8,10,2023-08-27T05:55:30,2023-08-27T17:53:27,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/28/2023,90.9,75.1,82.6,95.8,75.1,86.1,72.5,73.2,0,0,0,rain,0,0,15,12.8,75.3,1010.2,53.2,3.6,221.1,19.1,8,10,2023-08-28T05:55:04,2023-08-28T17:53:18,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/29/2023,92.1,73.9,83.5,98.9,73.9,87.8,72.5,71.1,0,0,0,rain,0,0,17.9,16.2,57.6,1009.8,40.9,3.8,246.5,21.4,9,10,2023-08-29T05:54:37,2023-08-29T17:53:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/30/2023,93.9,74.7,83.3,98.4,74.7,87.1,72.5,72.2,0,0,0,rain,0,0,17.7,17.2,72.1,1010.6,37.7,3.9,268.2,23.2,9,10,2023-08-30T05:54:10,2023-08-30T17:53:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",8/31/2023,93.4,73.4,83,98.4,73.4,87,72.7,73.1,0,0,0,,0,0,13.6,11.2,320.3,1011.4,34.5,3.3,270.6,23.6,9,10,2023-08-31T05:53:42,2023-08-31T17:52:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/1/2023,92.1,73.9,82.7,99.6,73.9,86.8,72.3,72.2,0,0,0,,0,0,16.8,13.6,10,1010.8,43.3,3.4,282.8,24.5,10,10,2023-09-01T05:53:14,2023-09-01T17:52:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/2/2023,90.9,76.5,83.2,96.4,76.5,87.5,72.5,71.4,0,0,0,rain,0,0,18.8,9.2,330,1010.1,56.1,3.6,251.6,21.9,9,10,2023-09-02T05:52:46,2023-09-02T17:52:33,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/3/2023,93.9,75.7,83.4,99.4,75.7,86.4,70.2,66.3,0,0,0,rain,0,0,15.7,13.9,68.6,1009.4,42.2,3.6,223.6,19.3,9,10,2023-09-03T05:52:17,2023-09-03T17:52:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/4/2023,92.7,73.9,82.8,96.4,73.9,84.5,66.7,60,0,0,0,rain,0,0,17.4,14.5,88.8,1009.1,40.1,4.2,266.4,23,9,10,2023-09-04T05:51:48,2023-09-04T17:52:13,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/5/2023,92.1,70.9,82.9,95.5,70.9,84.6,67.4,61.6,0,0,0,,0,0,23,16.6,79.7,1010.4,30.2,4.1,290.5,24.9,10,10,2023-09-05T05:51:18,2023-09-05T17:52:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/6/2023,93.9,73.4,84,98.9,73.4,87.2,69.2,62.8,0,0,0,,0,0,17.2,14.2,26.8,1011,36.6,3.9,283.8,24.6,10,10,2023-09-06T05:50:49,2023-09-06T17:51:53,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/7/2023,92.1,75.2,83.9,101.5,75.2,89,72,68.3,0,0,0,,0,0,16.1,11.2,342.7,1011.3,38.2,4,271.6,23.3,10,10,2023-09-07T05:50:19,2023-09-07T17:51:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/8/2023,93.4,77.5,84.6,102.5,77.5,90.3,73.5,70.7,0,0,0,,0,0,18.3,16.1,67.4,1011,39.8,3.8,260.2,22.3,9,10,2023-09-08T05:49:49,2023-09-08T17:51:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/9/2023,92.7,77.5,84.3,100.2,77.5,89.7,73.3,70.9,0,0,0,rain,0,0,16.3,13.9,24.8,1010.7,46.6,3.7,254.6,22.1,8,10,2023-09-09T05:49:18,2023-09-09T17:51:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/10/2023,92.1,75.2,83.1,97.9,75.2,86.9,70.8,67.5,0,0,0,rain,0,0,21.9,11.8,335.9,1011.4,44.9,4,246.1,21.1,8,10,2023-09-10T05:48:48,2023-09-10T17:51:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/11/2023,94.5,74.7,84.3,98.3,74.7,87.6,69.9,63.8,0,0,0,rain,0,0,15.9,22.2,72.8,1011.3,40.6,4.2,265.8,22.8,9,10,2023-09-11T05:48:17,2023-09-11T17:50:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/12/2023,94.5,74.7,84.8,100.1,74.7,88.9,70.4,64,0,0,0,,0,0,22.6,21.1,74.9,1011.8,32.6,4.4,289.1,25.2,10,10,2023-09-12T05:47:46,2023-09-12T17:50:47,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"JAKARTA OBSERVATORY, ID",9/13/2023,93.9,76.5,84.9,101.1,76.5,89.7,71.4,65.3,0,0,0,,0,0,19,11.4,19.8,1011.6,39.8,3.9,286.8,24.8,10,10,2023-09-13T05:47:15,2023-09-13T17:50:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
