tanggal,station,ISPU PM2.5,kategori_pm25,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
2024-07-31,lubang buaya,109.125,Tidak Sehat,89.50917850199248,19.61582149800752,19.61582149800752,Tidak Sehat,Sedang
2024-07-31,us embassy 1,98.30193399188516,Sedang,76.76310558335791,21.53882840852725,21.53882840852725,Sedang,Sedang
2024-07-31,us embassy 2,76.63627269929205,Sedang,78.58100034098366,-1.944727641691614,1.944727641691614,Sedang,Sedang
2024-08-01,bundaran hi,102.25,Tidak Sehat,100.02206231402414,2.22793768597586,2.22793768597586,Tidak Sehat,Tidak Sehat
2024-08-01,jagakarsa,98.58333333333331,Sedang,94.76587989036358,3.817453442969736,3.817453442969736,Sedang,Sedang
2024-08-01,kebun jeruk,106.33333333333331,Tidak Sehat,99.06070135891795,7.272631974415361,7.272631974415361,Tidak Sehat,Sedang
2024-08-01,kelapa gading,98.70833333333331,Sedang,99.38959487664418,-0.6812615433108675,0.6812615433108675,Sedang,Sedang
2024-08-01,lubang buaya,90.16666666666669,Sedang,101.12257717269954,-10.95591050603285,10.95591050603285,Sedang,Tidak Sehat
2024-08-01,us embassy 1,93.6463872360872,Sedang,91.52056727815302,2.1258199579341692,2.1258199579341692,Sedang,Sedang
2024-08-01,us embassy 2,76.63627269929205,Sedang,76.29061306608172,0.34565963321033166,0.34565963321033166,Sedang,Sedang
2024-08-02,bundaran hi,90.5,Sedang,97.16955232679459,-6.669552326794587,6.669552326794587,Sedang,Sedang
2024-08-02,jagakarsa,78.79166666666667,Sedang,84.23234761752036,-5.4406809508536895,5.4406809508536895,Sedang,Sedang
2024-08-02,kebun jeruk,97.54166666666669,Sedang,98.797435542949,-1.2557688762823176,1.2557688762823176,Sedang,Sedang
2024-08-02,kelapa gading,90.0,Sedang,91.83322700109096,-1.833227001090961,1.833227001090961,Sedang,Sedang
2024-08-02,lubang buaya,74.625,Sedang,87.53837770378824,-12.913377703788242,12.913377703788242,Sedang,Sedang
2024-08-02,us embassy 1,93.33799144507005,Sedang,89.19978731206513,4.138204133004919,4.138204133004919,Sedang,Sedang
2024-08-02,us embassy 2,76.63627269929205,Sedang,78.69802734558559,-2.0617546462935366,2.0617546462935366,Sedang,Sedang
2024-08-03,bundaran hi,66.41666666666667,Sedang,85.88575192817086,-19.46908526150419,19.46908526150419,Sedang,Sedang
2024-08-03,jagakarsa,62.29166666666666,Sedang,79.4584735014699,-17.16680683480324,17.16680683480324,Sedang,Sedang
2024-08-03,kebun jeruk,72.16666666666667,Sedang,84.43757354926176,-12.270906882595085,12.270906882595085,Sedang,Sedang
2024-08-03,kelapa gading,72.875,Sedang,89.57769356631816,-16.70269356631816,16.70269356631816,Sedang,Sedang
2024-08-03,lubang buaya,61.16666666666666,Sedang,79.42879781447421,-18.26213114780755,18.26213114780755,Sedang,Sedang
2024-08-03,us embassy 1,66.58868716355907,Sedang,89.66203185541372,-23.073344691854643,23.073344691854643,Sedang,Sedang
2024-08-03,us embassy 2,76.63627269929205,Sedang,76.97653441287845,-0.34026171358640056,0.34026171358640056,Sedang,Sedang
2024-08-04,bundaran hi,72.20833333333333,Sedang,75.36094985338087,-3.1526165200475447,3.1526165200475447,Sedang,Sedang
2024-08-04,jagakarsa,65.625,Sedang,73.27973820804614,-7.65473820804614,7.65473820804614,Sedang,Sedang
2024-08-04,kebun jeruk,80.125,Sedang,73.78658652421707,6.338413475782929,6.338413475782929,Sedang,Sedang
2024-08-04,kelapa gading,78.625,Sedang,79.3927057421259,-0.7677057421258979,0.7677057421258979,Sedang,Sedang
2024-08-04,lubang buaya,50.29166666666666,Sedang,72.1366894230233,-21.84502275635664,21.84502275635664,Sedang,Sedang
2024-08-04,us embassy 1,68.0994589579802,Sedang,72.37272470769189,-4.273265749711683,4.273265749711683,Sedang,Sedang
2024-08-04,us embassy 2,76.63627269929205,Sedang,77.44650700046131,-0.8102343011692597,0.8102343011692597,Sedang,Sedang
2024-08-05,bundaran hi,78.0,Sedang,75.04376287439025,2.9562371256097464,2.9562371256097464,Sedang,Sedang
2024-08-05,jagakarsa,69.875,Sedang,72.97943969764269,-3.1044396976426896,3.1044396976426896,Sedang,Sedang
2024-08-05,kebun jeruk,49.083333333333336,Baik,81.50474144033429,-32.42140810700095,32.42140810700095,Baik,Sedang
2024-08-05,kelapa gading,81.29166666666667,Sedang,83.50206781033839,-2.2104011436717173,2.2104011436717173,Sedang,Sedang
2024-08-05,lubang buaya,65.375,Sedang,70.58032338855254,-5.205323388552543,5.205323388552543,Sedang,Sedang
2024-08-05,us embassy 1,77.5854268379751,Sedang,68.58424288457236,9.001183953402744,9.001183953402744,Sedang,Sedang
2024-08-05,us embassy 2,76.63627269929205,Sedang,76.80187807124699,-0.16560537195493907,0.16560537195493907,Sedang,Sedang
2024-08-06,bundaran hi,75.0,Sedang,78.7470194001942,-3.7470194001942048,3.7470194001942048,Sedang,Sedang
2024-08-06,jagakarsa,79.375,Sedang,76.67158279626697,2.703417203733025,2.703417203733025,Sedang,Sedang
2024-08-06,kebun jeruk,78.75,Sedang,71.84655923856529,6.903440761434709,6.903440761434709,Sedang,Sedang
2024-08-06,kelapa gading,80.375,Sedang,83.33503221510246,-2.9600322151024585,2.9600322151024585,Sedang,Sedang
2024-08-06,lubang buaya,74.91666666666667,Sedang,75.7986758144311,-0.8820091477644354,0.8820091477644354,Sedang,Sedang
2024-08-06,us embassy 1,70.7199522413742,Sedang,78.25876536926677,-7.538813127892567,7.538813127892567,Sedang,Sedang
2024-08-06,us embassy 2,76.63627269929205,Sedang,76.67216119054761,-0.03588849125556237,0.03588849125556237,Sedang,Sedang
2024-08-07,bundaran hi,85.70833333333333,Sedang,81.29900656521397,4.409326768119357,4.409326768119357,Sedang,Sedang
2024-08-07,jagakarsa,88.5,Sedang,85.32970318439894,3.1702968156010627,3.1702968156010627,Sedang,Sedang
2024-08-07,kebun jeruk,95.0,Sedang,83.0163059709602,11.983694029039796,11.983694029039796,Sedang,Sedang
2024-08-07,kelapa gading,54.0,Sedang,83.8492240178039,-29.849224017803905,29.849224017803905,Sedang,Sedang
2024-08-07,lubang buaya,83.45833333333333,Sedang,79.00865232294039,4.449681010392936,4.449681010392936,Sedang,Sedang
2024-08-07,us embassy 1,69.54086093501735,Sedang,74.88242528398456,-5.341564348967211,5.341564348967211,Sedang,Sedang
2024-08-07,us embassy 2,52.88973743063625,Sedang,78.37346153274807,-25.483724102111815,25.483724102111815,Sedang,Sedang
2024-08-08,bundaran hi,97.16666666666669,Sedang,90.56497794951332,6.601688717153365,6.601688717153365,Sedang,Sedang
2024-08-08,jagakarsa,106.79166666666669,Tidak Sehat,89.76784371777264,17.02382294889405,17.02382294889405,Tidak Sehat,Sedang
2024-08-08,kebun jeruk,113.79166666666669,Tidak Sehat,94.9104985152918,18.88116815137488,18.88116815137488,Tidak Sehat,Sedang
2024-08-08,kelapa gading,108.45833333333331,Tidak Sehat,77.89537001986746,30.562963313465858,30.562963313465858,Tidak Sehat,Sedang
2024-08-08,lubang buaya,97.45833333333331,Sedang,84.77544590643143,12.682887426901885,12.682887426901885,Sedang,Sedang
2024-08-08,us embassy 1,36.66689008082203,Baik,72.68924139036329,-36.022351309541264,36.022351309541264,Baik,Sedang
2024-08-08,us embassy 2,99.4033791858792,Sedang,66.94549184588071,32.45788733999849,32.45788733999849,Sedang,Sedang
2024-08-09,bundaran hi,93.54166666666669,Sedang,92.29051788817809,1.2511487784885986,1.2511487784885986,Sedang,Sedang
2024-08-09,jagakarsa,89.33333333333333,Sedang,96.87784015725806,-7.544506823924735,7.544506823924735,Sedang,Sedang
2024-08-09,kebun jeruk,104.04166666666669,Tidak Sehat,97.07310720485545,6.968559461811239,6.968559461811239,Tidak Sehat,Sedang
2024-08-09,kelapa gading,95.125,Sedang,94.82101705708885,0.3039829429111478,0.3039829429111478,Sedang,Sedang
2024-08-09,lubang buaya,87.66666666666667,Sedang,92.85304410284236,-5.18637743617569,5.18637743617569,Sedang,Sedang
2024-08-09,us embassy 1,39.18808758822062,Baik,61.276015085712,-22.08792749749138,22.08792749749138,Baik,Sedang
2024-08-09,us embassy 2,100.52838414987008,Tidak Sehat,89.67368623575663,10.854697914113444,10.854697914113444,Tidak Sehat,Sedang
2024-08-10,bundaran hi,81.375,Sedang,86.9280694764618,-5.5530694764618005,5.5530694764618005,Sedang,Sedang
2024-08-10,jagakarsa,83.375,Sedang,83.55958348171934,-0.18458348171934347,0.18458348171934347,Sedang,Sedang
2024-08-10,kebun jeruk,87.91666666666667,Sedang,92.40130154267652,-4.484634876009849,4.484634876009849,Sedang,Sedang
2024-08-10,kelapa gading,87.16666666666667,Sedang,87.39982602295113,-0.23315935628446027,0.23315935628446027,Sedang,Sedang
2024-08-10,lubang buaya,75.125,Sedang,85.62528411191995,-10.500284111919953,10.500284111919953,Sedang,Sedang
2024-08-10,us embassy 1,76.6299044101652,Sedang,55.754918042452125,20.87498636771307,20.87498636771307,Sedang,Sedang
2024-08-10,us embassy 2,81.83138288620493,Sedang,89.61494000984489,-7.783557123639952,7.783557123639952,Sedang,Sedang
2024-08-11,bundaran hi,77.04166666666667,Sedang,83.25271009536347,-6.211043428696797,6.211043428696797,Sedang,Sedang
2024-08-11,jagakarsa,80.16666666666667,Sedang,85.05514842740546,-4.8884817607387845,4.8884817607387845,Sedang,Sedang
2024-08-11,kebun jeruk,87.0,Sedang,87.62431399179995,-0.6243139917999514,0.6243139917999514,Sedang,Sedang
2024-08-11,kelapa gading,79.41666666666667,Sedang,87.40738195354494,-7.99071528687827,7.99071528687827,Sedang,Sedang
2024-08-11,lubang buaya,71.45833333333333,Sedang,80.59386350969527,-9.13553017636194,9.13553017636194,Sedang,Sedang
2024-08-11,us embassy 1,72.23078898468272,Sedang,77.25068480469838,-5.0198958200156625,5.0198958200156625,Sedang,Sedang
2024-08-11,us embassy 2,82.22615286486094,Sedang,83.38276176935622,-1.156608904495286,1.156608904495286,Sedang,Sedang
2024-08-12,bundaran hi,77.79166666666667,Sedang,77.03614627624684,0.7555203904198322,0.7555203904198322,Sedang,Sedang
2024-08-12,jagakarsa,74.125,Sedang,78.98786349519723,-4.862863495197232,4.862863495197232,Sedang,Sedang
2024-08-12,kebun jeruk,86.125,Sedang,79.57492480108128,6.550075198918719,6.550075198918719,Sedang,Sedang
2024-08-12,kelapa gading,82.66666666666667,Sedang,81.61588240861856,1.050784258048111,1.050784258048111,Sedang,Sedang
2024-08-12,lubang buaya,66.20833333333333,Sedang,75.18647354205724,-8.978140208723914,8.978140208723914,Sedang,Sedang
2024-08-12,us embassy 1,73.93882782000445,Sedang,70.78429497106819,3.154532848936256,3.154532848936256,Sedang,Sedang
2024-08-12,us embassy 2,82.11282147525834,Sedang,79.47263553761876,2.640185937639586,2.640185937639586,Sedang,Sedang
2024-08-13,bundaran hi,88.45833333333333,Sedang,81.16062071647916,7.29771261685417,7.29771261685417,Sedang,Sedang
2024-08-13,jagakarsa,90.45833333333331,Sedang,78.54540444270624,11.912928890627072,11.912928890627072,Sedang,Sedang
2024-08-13,kebun jeruk,103.08333333333331,Tidak Sehat,84.74918296354669,18.334150369786627,18.334150369786627,Tidak Sehat,Sedang
2024-08-13,kelapa gading,96.125,Sedang,83.07302135317121,13.051978646828786,13.051978646828786,Sedang,Sedang
2024-08-13,lubang buaya,83.20833333333333,Sedang,72.65906001635786,10.549273316975473,10.549273316975473,Sedang,Sedang
2024-08-13,us embassy 1,78.88935444891344,Sedang,74.86188600020851,4.027468448704923,4.027468448704923,Sedang,Sedang
2024-08-13,us embassy 2,88.32578799964108,Sedang,79.40643085049545,8.919357149145625,8.919357149145625,Sedang,Sedang
2024-08-14,bundaran hi,92.20833333333331,Sedang,87.43693690734217,4.771396425991142,4.771396425991142,Sedang,Sedang
2024-08-14,jagakarsa,94.25,Sedang,90.58042485839434,3.6695751416056623,3.6695751416056623,Sedang,Sedang
2024-08-14,kebun jeruk,109.54166666666669,Tidak Sehat,97.29657774353251,12.245088923134176,12.245088923134176,Tidak Sehat,Sedang
2024-08-14,kelapa gading,100.20833333333331,Tidak Sehat,91.74711131371721,8.461222019616102,8.461222019616102,Tidak Sehat,Sedang
2024-08-14,lubang buaya,85.04166666666667,Sedang,85.06360310041414,-0.02193643374747012,0.02193643374747012,Sedang,Sedang
2024-08-14,us embassy 1,89.14212501280069,Sedang,78.42402377857566,10.718101234225031,10.718101234225031,Sedang,Sedang
2024-08-14,us embassy 2,99.37459935816128,Sedang,88.84974013655663,10.524859221604643,10.524859221604643,Sedang,Sedang
2024-08-15,bundaran hi,91.20833333333331,Sedang,88.1786055035234,3.0297278298099144,3.0297278298099144,Sedang,Sedang
2024-08-15,jagakarsa,96.70833333333331,Sedang,90.58343307898241,6.124900254350905,6.124900254350905,Sedang,Sedang
2024-08-15,kebun jeruk,103.75,Tidak Sehat,102.39087844088237,1.359121559117625,1.359121559117625,Tidak Sehat,Tidak Sehat
2024-08-15,kelapa gading,94.33333333333331,Sedang,93.02405645627539,1.3092768770579255,1.3092768770579255,Sedang,Sedang
2024-08-15,lubang buaya,86.125,Sedang,87.64764585007327,-1.5226458500732747,1.5226458500732747,Sedang,Sedang
2024-08-15,us embassy 1,90.12242702911615,Sedang,86.85782328544576,3.264603743670392,3.264603743670392,Sedang,Sedang
2024-08-15,us embassy 2,101.92297382811044,Tidak Sehat,91.19172692075203,10.731246907358411,10.731246907358411,Tidak Sehat,Sedang
2024-08-16,bundaran hi,92.0,Sedang,88.26039410111592,3.7396058988840792,3.7396058988840792,Sedang,Sedang
2024-08-16,jagakarsa,91.83333333333331,Sedang,91.25118487698684,0.5821484563464736,0.5821484563464736,Sedang,Sedang
2024-08-16,kebun jeruk,102.83333333333331,Tidak Sehat,100.0967886170515,2.736544716281813,2.736544716281813,Tidak Sehat,Tidak Sehat
2024-08-16,kelapa gading,92.70833333333331,Sedang,88.57095602433414,4.137377308999177,4.137377308999177,Sedang,Sedang
2024-08-16,lubang buaya,84.20833333333333,Sedang,86.9388326470215,-2.7304993136881706,2.7304993136881706,Sedang,Sedang
2024-08-16,us embassy 1,89.39176184654383,Sedang,89.07476745137454,0.3169943951692886,0.3169943951692886,Sedang,Sedang
2024-08-16,us embassy 2,98.36873152114418,Sedang,97.81542262279685,0.5533088983473391,0.5533088983473391,Sedang,Sedang
2024-08-17,bundaran hi,92.25,Sedang,84.25915894258792,7.990841057412084,7.990841057412084,Sedang,Sedang
2024-08-17,jagakarsa,103.0,Tidak Sehat,87.44478920866425,15.555210791335753,15.555210791335753,Tidak Sehat,Sedang
2024-08-17,kebun jeruk,107.33333333333331,Tidak Sehat,94.22841976084914,13.104913572484179,13.104913572484179,Tidak Sehat,Sedang
2024-08-17,kelapa gading,95.0,Sedang,87.67492946231135,7.325070537688646,7.325070537688646,Sedang,Sedang
2024-08-17,lubang buaya,88.08333333333333,Sedang,87.70186967323338,0.38146366009995347,0.38146366009995347,Sedang,Sedang
2024-08-17,us embassy 1,90.74759803217349,Sedang,85.62892250200115,5.1186755301723394,5.1186755301723394,Sedang,Sedang
2024-08-17,us embassy 2,104.0905376683055,Tidak Sehat,88.52678138779167,15.563756280513829,15.563756280513829,Tidak Sehat,Sedang
2024-08-18,bundaran hi,90.16666666666669,Sedang,90.69707708817329,-0.5304104215066019,0.5304104215066019,Sedang,Sedang
2024-08-18,jagakarsa,100.83333333333331,Tidak Sehat,94.90137023628726,5.931963097046051,5.931963097046051,Tidak Sehat,Sedang
2024-08-18,kebun jeruk,103.79166666666669,Tidak Sehat,100.37553392994369,3.416132736723,3.416132736723,Tidak Sehat,Tidak Sehat
2024-08-18,kelapa gading,89.625,Sedang,92.91484697590151,-3.2898469759015114,3.2898469759015114,Sedang,Sedang
2024-08-18,lubang buaya,90.16666666666669,Sedang,88.9595759441621,1.2070907225045886,1.2070907225045886,Sedang,Sedang
2024-08-18,us embassy 1,82.41926190838025,Sedang,88.42229483779043,-6.003032929410182,6.003032929410182,Sedang,Sedang
2024-08-18,us embassy 2,98.88813299343498,Sedang,96.86962173065794,2.0185112627770394,2.0185112627770394,Sedang,Sedang
2024-08-19,bundaran hi,86.58333333333333,Sedang,91.18193045963842,-4.598597126305094,4.598597126305094,Sedang,Sedang
2024-08-19,jagakarsa,90.25,Sedang,93.31052788268359,-3.060527882683587,3.060527882683587,Sedang,Sedang
2024-08-19,kebun jeruk,97.125,Sedang,100.80087857414465,-3.6758785741446474,3.6758785741446474,Sedang,Tidak Sehat
2024-08-19,kelapa gading,85.29166666666667,Sedang,88.92301044286967,-3.6313437762029963,3.6313437762029963,Sedang,Sedang
2024-08-19,lubang buaya,82.875,Sedang,89.72146758436739,-6.846467584367389,6.846467584367389,Sedang,Sedang
2024-08-19,us embassy 1,80.33976471067031,Sedang,84.02760404353026,-3.6878393328599515,3.6878393328599515,Sedang,Sedang
2024-08-19,us embassy 2,85.44473749837499,Sedang,92.53434527237492,-7.08960777399993,7.08960777399993,Sedang,Sedang
2024-08-20,bundaran hi,90.70833333333331,Sedang,87.15493132120407,3.55340201212924,3.55340201212924,Sedang,Sedang
2024-08-20,jagakarsa,98.33333333333331,Sedang,87.79201059295829,10.541322740375023,10.541322740375023,Sedang,Sedang
2024-08-20,kebun jeruk,109.04166666666669,Tidak Sehat,101.62407209839783,7.4175945682688535,7.4175945682688535,Tidak Sehat,Tidak Sehat
2024-08-20,kelapa gading,94.70833333333331,Sedang,88.37209721532936,6.336236118003953,6.336236118003953,Sedang,Sedang
2024-08-20,lubang buaya,90.70833333333331,Sedang,85.1078560785972,5.60047725473612,5.60047725473612,Sedang,Sedang
2024-08-20,us embassy 1,86.04641185529978,Sedang,83.36297281006247,2.683439045237307,2.683439045237307,Sedang,Sedang
2024-08-20,us embassy 2,42.2677848812526,Baik,86.71876596823027,-44.45098108697767,44.45098108697767,Baik,Sedang
2024-08-21,bundaran hi,96.66666666666669,Sedang,91.76103485770673,4.905631808959953,4.905631808959953,Sedang,Sedang
2024-08-21,jagakarsa,103.5,Tidak Sehat,93.64079580319263,9.859204196807369,9.859204196807369,Tidak Sehat,Sedang
2024-08-21,kebun jeruk,118.25,Tidak Sehat,110.9286528675637,7.321347132436301,7.321347132436301,Tidak Sehat,Tidak Sehat
2024-08-21,kelapa gading,100.83333333333331,Tidak Sehat,93.7310220919332,7.102311241400116,7.102311241400116,Tidak Sehat,Sedang
2024-08-21,lubang buaya,94.91666666666669,Sedang,90.27079816958567,4.645868497081011,4.645868497081011,Sedang,Sedang
2024-08-21,us embassy 1,94.51480226426486,Sedang,89.92546558026503,4.589336683999832,4.589336683999832,Sedang,Sedang
2024-08-21,us embassy 2,107.7726243529177,Tidak Sehat,74.77790557274099,32.99471878017671,32.99471878017671,Tidak Sehat,Sedang
2024-08-22,bundaran hi,89.125,Sedang,93.85372831424047,-4.72872831424047,4.72872831424047,Sedang,Sedang
2024-08-22,jagakarsa,93.20833333333331,Sedang,98.0357780982316,-4.8274447648982886,4.8274447648982886,Sedang,Sedang
2024-08-22,kebun jeruk,95.75,Sedang,111.40309780796741,-15.653097807967413,15.653097807967413,Sedang,Tidak Sehat
2024-08-22,kelapa gading,97.375,Sedang,94.6589668473086,2.716033152691395,2.716033152691395,Sedang,Sedang
2024-08-22,lubang buaya,97.125,Sedang,92.65328373585568,4.4717162641443196,4.4717162641443196,Sedang,Sedang
2024-08-22,us embassy 1,91.87455550152532,Sedang,92.43215953845394,-0.5576040369286233,0.5576040369286233,Sedang,Sedang
2024-08-22,us embassy 2,103.10212522868729,Tidak Sehat,102.57362669974452,0.5284985289427624,0.5284985289427624,Tidak Sehat,Tidak Sehat
2024-08-23,bundaran hi,77.29166666666667,Sedang,86.68361052149196,-9.391943854825286,9.391943854825286,Sedang,Sedang
2024-08-23,jagakarsa,86.375,Sedang,89.35813629110616,-2.983136291106163,2.983136291106163,Sedang,Sedang
2024-08-23,kebun jeruk,80.58333333333333,Sedang,95.11275620489315,-14.529422871559817,14.529422871559817,Sedang,Sedang
2024-08-23,kelapa gading,79.66666666666667,Sedang,91.21569368871933,-11.549027022052655,11.549027022052655,Sedang,Sedang
2024-08-23,lubang buaya,108.29166666666669,Tidak Sehat,93.6680840951966,14.623582571470081,14.623582571470081,Tidak Sehat,Sedang
2024-08-23,us embassy 1,74.60524396156792,Sedang,89.63498788753017,-15.02974392596225,15.02974392596225,Sedang,Sedang
2024-08-23,us embassy 2,83.33035396853582,Sedang,100.58916081208795,-17.258806843552136,17.258806843552136,Sedang,Tidak Sehat
2024-08-24,bundaran hi,92.91666666666669,Sedang,81.47196877402853,11.44469789263816,11.44469789263816,Sedang,Sedang
2024-08-24,jagakarsa,92.79166666666669,Sedang,89.01573057703963,3.775936089627052,3.775936089627052,Sedang,Sedang
2024-08-24,kebun jeruk,96.08333333333331,Sedang,89.95807233685315,6.125260996480165,6.125260996480165,Sedang,Sedang
2024-08-24,kelapa gading,94.45833333333331,Sedang,83.67128712776251,10.787046205570803,10.787046205570803,Sedang,Sedang
2024-08-24,lubang buaya,87.58333333333333,Sedang,101.21036168008402,-13.627028346750691,13.627028346750691,Sedang,Tidak Sehat
2024-08-24,us embassy 1,85.85915515635604,Sedang,79.369651954308,6.489503202048041,6.489503202048041,Sedang,Sedang
2024-08-24,us embassy 2,97.76380031398776,Sedang,85.95403491976693,11.809765394220832,11.809765394220832,Sedang,Sedang
2024-08-25,bundaran hi,94.16666666666669,Sedang,91.30218728826452,2.864479378402166,2.864479378402166,Sedang,Sedang
2024-08-25,jagakarsa,87.16666666666667,Sedang,88.88745995745256,-1.7207932907858918,1.7207932907858918,Sedang,Sedang
2024-08-25,kebun jeruk,98.0,Sedang,89.8693314819165,8.130668518083496,8.130668518083496,Sedang,Sedang
2024-08-25,kelapa gading,96.83333333333331,Sedang,92.2649397859239,4.568393547409414,4.568393547409414,Sedang,Sedang
2024-08-25,lubang buaya,82.0,Sedang,87.20114443142319,-5.201144431423188,5.201144431423188,Sedang,Sedang
2024-08-25,us embassy 1,97.26170744722045,Sedang,89.43085565896132,7.830851788259125,7.830851788259125,Sedang,Sedang
2024-08-25,us embassy 2,107.96239629200166,Tidak Sehat,93.3021404555853,14.660255836416354,14.660255836416354,Tidak Sehat,Sedang
2024-08-26,bundaran hi,78.58333333333333,Sedang,88.71938327845724,-10.136049945123915,10.136049945123915,Sedang,Sedang
2024-08-26,jagakarsa,86.29166666666667,Sedang,86.2457316568478,0.04593500981887644,0.04593500981887644,Sedang,Sedang
2024-08-26,kebun jeruk,97.41666666666669,Sedang,91.09384926422726,6.322817402439426,6.322817402439426,Sedang,Sedang
2024-08-26,kelapa gading,83.58333333333333,Sedang,88.16176876271103,-4.578435429377706,4.578435429377706,Sedang,Sedang
2024-08-26,lubang buaya,77.125,Sedang,84.98355536622955,-7.858555366229552,7.858555366229552,Sedang,Sedang
2024-08-26,us embassy 1,73.65258926213453,Sedang,89.53305692645421,-15.880467664319681,15.880467664319681,Sedang,Sedang
2024-08-26,us embassy 2,84.6706815677325,Sedang,100.85349131339852,-16.18280974566602,16.18280974566602,Sedang,Tidak Sehat
2024-08-27,bundaran hi,102.04166666666669,Tidak Sehat,82.5175334104052,19.52413325626148,19.52413325626148,Tidak Sehat,Sedang
2024-08-27,jagakarsa,99.625,Sedang,87.66408852109333,11.960911478906667,11.960911478906667,Sedang,Sedang
2024-08-27,kebun jeruk,114.91666666666669,Tidak Sehat,91.91082941141907,23.005837255247613,23.005837255247613,Tidak Sehat,Sedang
2024-08-27,kelapa gading,101.58333333333331,Tidak Sehat,85.32998941999293,16.253343913340387,16.253343913340387,Tidak Sehat,Sedang
2024-08-27,lubang buaya,82.79166666666667,Sedang,83.46516054633777,-0.6734938796710992,0.6734938796710992,Sedang,Sedang
2024-08-27,us embassy 1,96.70442795539276,Sedang,77.36889608540963,19.33553186998313,19.33553186998313,Sedang,Sedang
2024-08-27,us embassy 2,112.24776685087468,Tidak Sehat,86.86020186604433,25.387564984830348,25.387564984830348,Tidak Sehat,Sedang
2024-08-28,bundaran hi,90.83333333333331,Sedang,97.63877915267298,-6.805445819339667,6.805445819339667,Sedang,Sedang
2024-08-28,jagakarsa,82.0,Sedang,94.17249529761146,-12.172495297611462,12.172495297611462,Sedang,Sedang
2024-08-28,kebun jeruk,92.83333333333331,Sedang,102.2734203395736,-9.44008700624029,9.44008700624029,Sedang,Tidak Sehat
2024-08-28,kelapa gading,98.54166666666669,Sedang,98.48127758142942,0.0603890852372615,0.0603890852372615,Sedang,Sedang
2024-08-28,lubang buaya,78.29166666666667,Sedang,84.52811456262705,-6.2364478959603815,6.2364478959603815,Sedang,Sedang
2024-08-28,us embassy 1,96.29424483566326,Sedang,91.92521070595622,4.369034129707046,4.369034129707046,Sedang,Sedang
2024-08-28,us embassy 2,99.72890211402694,Sedang,103.99764279700386,-4.268740682976926,4.268740682976926,Sedang,Tidak Sehat
2024-08-29,bundaran hi,93.58333333333331,Sedang,85.49361300772397,8.089720325609349,8.089720325609349,Sedang,Sedang
2024-08-29,jagakarsa,89.70833333333333,Sedang,84.39036103339699,5.3179722999363435,5.3179722999363435,Sedang,Sedang
2024-08-29,kebun jeruk,105.0,Tidak Sehat,87.41238150398209,17.58761849601791,17.58761849601791,Tidak Sehat,Sedang
2024-08-29,kelapa gading,94.04166666666669,Sedang,89.58092800383825,4.460738662828433,4.460738662828433,Sedang,Sedang
2024-08-29,lubang buaya,112.625,Tidak Sehat,83.78584192528825,28.839158074711747,28.839158074711747,Tidak Sehat,Sedang
2024-08-29,us embassy 1,85.40798875998631,Sedang,89.82583021473808,-4.417841454751766,4.417841454751766,Sedang,Sedang
2024-08-29,us embassy 2,99.48079132176622,Sedang,93.05498195239514,6.4258093693710805,6.4258093693710805,Sedang,Sedang
2024-08-30,bundaran hi,99.5,Sedang,89.12895522375611,10.371044776243892,10.371044776243892,Sedang,Sedang
2024-08-30,jagakarsa,85.75,Sedang,90.52496587758155,-4.7749658775815504,4.7749658775815504,Sedang,Sedang
2024-08-30,kebun jeruk,120.25,Tidak Sehat,99.73698195072758,20.513018049272418,20.513018049272418,Tidak Sehat,Sedang
2024-08-30,kelapa gading,98.5,Sedang,89.17468611554014,9.32531388445986,9.32531388445986,Sedang,Sedang
2024-08-30,lubang buaya,92.20833333333331,Sedang,102.88670502404025,-10.678371690706939,10.678371690706939,Sedang,Tidak Sehat
2024-08-30,us embassy 1,103.82763128162831,Tidak Sehat,84.74265223204506,19.084979049583254,19.084979049583254,Tidak Sehat,Sedang
2024-08-30,us embassy 2,112.62736679616842,Tidak Sehat,91.81216367714802,20.815203119020396,20.815203119020396,Tidak Sehat,Sedang
2024-08-31,bundaran hi,77.875,Sedang,86.56238628822099,-8.687386288220992,8.687386288220992,Sedang,Sedang
2024-08-31,jagakarsa,72.83333333333333,Sedang,84.49362262470953,-11.660289291376202,11.660289291376202,Sedang,Sedang
2024-08-31,kebun jeruk,83.58333333333333,Sedang,108.9540825328437,-25.37074919951037,25.37074919951037,Sedang,Tidak Sehat
2024-08-31,kelapa gading,81.16666666666667,Sedang,87.03752661444243,-5.870859947775756,5.870859947775756,Sedang,Sedang
2024-08-31,lubang buaya,121.29166666666669,Tidak Sehat,87.66946521163872,33.62220145502796,33.62220145502796,Tidak Sehat,Sedang
2024-08-31,us embassy 1,75.81576045020807,Sedang,96.88265136503402,-21.066890914825947,21.066890914825947,Sedang,Sedang
2024-08-31,us embassy 2,83.41465104504758,Sedang,105.58378994983936,-22.16913890479178,22.16913890479178,Sedang,Tidak Sehat
2024-09-01,bundaran hi,72.5,Sedang,78.75836260949866,-6.258362609498661,6.258362609498661,Sedang,Sedang
2024-09-01,jagakarsa,78.66666666666667,Sedang,78.6321694638779,0.034497202788770664,0.034497202788770664,Sedang,Sedang
